purl.org,0.185304616
creativecommons.org,0.051625742
dbpedia.org,0.04234706
rdfs.org,0.023497322
geonames.org,0.02127494
loc.gov,0.016137225
fao.org,0.012392539
europa.eu,0.012182709
holygoat.co.uk,0.012179038
data.gov.uk,0.010364034
semanticweb.org,0.009813829
fu-berlin.de,0.009778501
google.com,0.009371583
loa-cnr.it,0.00891817
opengis.net,0.008291408
ordnancesurvey.co.uk,0.007546105
oclc.org,0.007364235
sourceforge.net,0.006840082
freebase.com,0.006830684
rdvocab.info,0.006778634
ontologydesignpatterns.org,0.006692814
linkedevents.org,0.006138635
bbc.co.uk,0.006060649
github.com,0.005950478
aksw.org,0.005926746
l3s.de,0.005759674
linkedgeodata.org,0.005539903
deri.org,0.005476209
moustaki.org,0.005458839
nih.gov,0.005437597
getty.edu,0.005268114
opencyc.org,0.005225886
telegraphis.net,0.005137413
rpi.edu,0.005121652
deri.ie,0.004923085
open.ac.uk,0.004886711
openprovenance.org,0.004863835
geovocab.org,0.004857849
lobid.org,0.00485689
lexvo.org,0.004778325
d-nb.info,0.004715606
semanticdesktop.org,0.004676026
metadataregistry.org,0.004548824
kanzaki.com,0.004476271
okfn.org,0.00440443
dewey.info,0.004378425
fundacionctic.org,0.004340859
twitter.com,0.004310263
archiveshub.ac.uk,0.004290238
umbel.org,0.004282706
cornell.edu,0.00428015
lod.ac,0.004277161
lod2.eu,0.004276962
inference-web.org,0.004226568
productontology.org,0.004168492
mindswap.org,0.004110231
semanticauthoring.org,0.004063338
provenanceweb.org,0.004025303
prefix.cc,0.003974682
dbcls.jp,0.003974682
openelectiondata.org,0.003974682
commontag.org,0.00396808
essepuntato.it,0.003955003
oegov.org,0.003955003
spinrdf.org,0.003812637
bnf.fr,0.003782388
lingvoj.org,0.003606375
semanticscience.org,0.003387213
uni-mannheim.de,0.003215298
ontologycentral.com,0.003165385
openarchives.org,0.003152269
oasis-open.org,0.003092713
bio2rdf.org,0.003046826
gnoss.com,0.002991257
umich.edu,0.002988938
nii.ac.jp,0.002875759
ineverycrea.net,0.002813238
glottolog.org,0.002429783
ontologi.es,0.002400425
ebi.ac.uk,0.00233424
inria.fr,0.002304328
linked-statistics.org,0.002140974
rkbexplorer.com,0.002135635
csiro.au,0.002123243
insee.fr,0.002109384
obofoundry.org,0.002070019
soton.ac.uk,0.002057634
idref.fr,0.002015947
metalex.eu,0.001984841
lexinfo.net,0.001902
ontotext.com,0.001823067
openlibrary.org,0.001792855
ntnu.no,0.00179148
iflastandards.info,0.001778873
indiana.edu,0.001773148
bl.uk,0.001770963
ckan.net,0.001729043
ucl.ac.uk,0.001717371
liu.se,0.001714746
lemon-model.net,0.001694849
mit.edu,0.001693981
ugent.be,0.001691803
legislation.gov.uk,0.00169167
uni-goettingen.de,0.001685904
uni-leipzig.de,0.001679846
manchester.ac.uk,0.001671454
auth.gr,0.001668783
nytimes.com,0.001657093
tcd.ie,0.001642529
uio.no,0.001642529
kit.edu,0.001635258
reduno-internacional.com,0.001628384
dnb.de,0.001621073
shef.ac.uk,0.001599009
tudelft.nl,0.001597941
uga.edu,0.001596367
sussex.ac.uk,0.001594591
lirmm.fr,0.001590805
sudoc.fr,0.001560357
nature.com,0.001559096
deusto.es,0.001549584
scb.se,0.001547446
enakting.org,0.001528607
